datetime,adj_close,close,high,low,open,volume,symbol
2026-09-01 09:36:00+05:30,1294.0,1294.0,1294.5,1293.5,1294.300048828125,26955,RELIANCE
2026-09-01 09:37:00+05:30,1293.5999755859375,1293.5999755859375,1294.300048828125,1293.300048828125,1294.300048828125,13416,RELIANCE
2026-09-01 09:38:00+05:30,1294.0,1294.0,1294.0,1293.300048828125,1293.800048828125,16211,RELIANCE
2026-09-01 09:39:00+05:30,1294.9000244140625,1294.9000244140625,1295.0,1293.4000244140625,1294.0,1653402,RELIANCE
2026-09-01 09:40:00+05:30,1298.0,1298.0,1298.0,1295.0,1295.0,76120,RELIANCE
2026-09-01 09:41:00+05:30,1300.4000244140625,1300.4000244140625,1300.699951171875,1297.0999755859375,1298.0,119128,RELIANCE
2026-09-01 09:42:00+05:30,1299.300048828125,1299.300048828125,1300.4000244140625,1298.0,1300.0,72995,RELIANCE
2026-09-01 09:43:00+05:30,1298.300048828125,1298.300048828125,1299.9000244140625,1298.0999755859375,1299.4000244140625,30009,RELIANCE
2026-09-01 09:44:00+05:30,1298.5,1298.5,1298.699951171875,1297.800048828125,1298.0999755859375,32164,RELIANCE
2026-09-01 09:45:00+05:30,1297.4000244140625,1297.4000244140625,1298.5,1297.0999755859375,1298.5,50564,RELIANCE
2026-09-01 09:46:00+05:30,1295.9000244140625,1295.9000244140625,1297.5999755859375,1295.699951171875,1297.300048828125,27276,RELIANCE
2026-09-01 09:47:00+05:30,1293.5,1293.5,1296.199951171875,1293.0999755859375,1296.199951171875,37842,RELIANCE
2026-09-01 09:48:00+05:30,1293.5999755859375,1293.5999755859375,1294.0,1293.0999755859375,1293.9000244140625,22243,RELIANCE
2026-09-01 09:49:00+05:30,1293.9000244140625,1293.9000244140625,1294.5999755859375,1293.5999755859375,1294.0,13833,RELIANCE
2026-09-01 09:50:00+05:30,1294.300048828125,1294.300048828125,1294.4000244140625,1293.5,1294.199951171875,24044,RELIANCE
2026-09-01 09:51:00+05:30,1294.9000244140625,1294.9000244140625,1295.199951171875,1294.4000244140625,1294.5999755859375,15154,RELIANCE
2026-09-01 09:52:00+05:30,1294.199951171875,1294.199951171875,1295.0,1293.9000244140625,1294.9000244140625,12883,RELIANCE
2026-09-01 09:53:00+05:30,1294.300048828125,1294.300048828125,1294.800048828125,1293.5999755859375,1294.199951171875,11949,RELIANCE
2026-09-01 09:54:00+05:30,1293.5,1293.5,1294.300048828125,1293.199951171875,1294.300048828125,11425,RELIANCE
2026-09-01 09:55:00+05:30,1294.699951171875,1294.699951171875,1294.9000244140625,1293.300048828125,1293.5999755859375,20150,RELIANCE
2026-09-01 09:56:00+05:30,1293.5,1293.5,1294.699951171875,1293.199951171875,1294.699951171875,19841,RELIANCE
2026-09-01 09:57:00+05:30,1294.9000244140625,1294.9000244140625,1295.0,1293.300048828125,1293.5,15790,RELIANCE
2026-09-01 09:58:00+05:30,1294.300048828125,1294.300048828125,1295.0,1294.0,1295.0,3439,RELIANCE
2026-09-01 09:59:00+05:30,1294.0,1294.0,1294.5,1293.5999755859375,1294.300048828125,14709,RELIANCE
2026-09-01 10:00:00+05:30,1294.0999755859375,1294.0999755859375,1295.699951171875,1294.0,1295.0,28848,RELIANCE
2026-09-01 10:01:00+05:30,1295.9000244140625,1295.9000244140625,1295.9000244140625,1293.9000244140625,1294.300048828125,13841,RELIANCE
2026-09-01 10:02:00+05:30,1296.4000244140625,1296.4000244140625,1296.5999755859375,1295.699951171875,1295.9000244140625,22723,RELIANCE
2026-09-01 10:03:00+05:30,1297.0,1297.0,1297.0999755859375,1296.4000244140625,1296.4000244140625,13324,RELIANCE
2026-09-01 10:04:00+05:30,1297.199951171875,1297.199951171875,1297.199951171875,1296.5,1297.0,10909,RELIANCE
2026-09-01 10:05:00+05:30,1298.0999755859375,1298.0999755859375,1298.300048828125,1297.0,1297.199951171875,29972,RELIANCE
2026-09-01 10:06:00+05:30,1298.9000244140625,1298.9000244140625,1298.9000244140625,1297.4000244140625,1298.199951171875,20318,RELIANCE
2026-09-01 10:07:00+05:30,1303.9000244140625,1303.9000244140625,1304.300048828125,1298.9000244140625,1298.9000244140625,160968,RELIANCE
2026-09-01 10:08:00+05:30,1302.300048828125,1302.300048828125,1304.300048828125,1301.199951171875,1304.0,48534,RELIANCE
2026-09-01 10:09:00+05:30,1301.5,1301.5,1304.4000244140625,1301.5,1302.0,54462,RELIANCE
2026-09-01 10:10:00+05:30,1301.199951171875,1301.199951171875,1302.300048828125,1300.800048828125,1301.4000244140625,17930,RELIANCE
2026-09-01 10:11:00+05:30,1301.0,1301.0,1301.5,1300.5999755859375,1301.300048828125,24262,RELIANCE
2026-09-01 10:12:00+05:30,1300.9000244140625,1300.9000244140625,1301.300048828125,1300.0999755859375,1301.0999755859375,43496,RELIANCE
2026-09-01 10:13:00+05:30,1300.800048828125,1300.800048828125,1301.4000244140625,1300.0,1300.5999755859375,48327,RELIANCE
2026-09-01 10:14:00+05:30,1301.5,1301.5,1301.5999755859375,1300.5999755859375,1300.5999755859375,22310,RELIANCE
2026-09-01 10:15:00+05:30,1303.199951171875,1303.199951171875,1303.9000244140625,1301.5,1301.5,55629,RELIANCE
2026-09-01 10:16:00+05:30,1303.4000244140625,1303.4000244140625,1303.9000244140625,1302.0999755859375,1303.4000244140625,77780,RELIANCE
2026-09-01 10:17:00+05:30,1303.800048828125,1303.800048828125,1304.0999755859375,1302.5,1303.699951171875,65065,RELIANCE
2026-09-01 10:18:00+05:30,1303.5,1303.5,1304.300048828125,1303.0999755859375,1303.300048828125,23146,RELIANCE
2026-09-01 10:19:00+05:30,1303.5,1303.5,1303.699951171875,1303.0,1303.5999755859375,14808,RELIANCE
2026-09-01 10:20:00+05:30,1302.199951171875,1302.199951171875,1303.699951171875,1301.5,1303.5,71283,RELIANCE
2026-09-01 10:21:00+05:30,1303.199951171875,1303.199951171875,1303.199951171875,1302.199951171875,1302.5,16563,RELIANCE
2026-09-01 10:22:00+05:30,1303.0999755859375,1303.0999755859375,1303.9000244140625,1302.699951171875,1303.199951171875,17361,RELIANCE
2026-09-01 10:23:00+05:30,1303.0999755859375,1303.0999755859375,1303.300048828125,1302.800048828125,1303.300048828125,6932,RELIANCE
2026-09-01 10:24:00+05:30,1302.5999755859375,1302.5999755859375,1303.0,1302.0,1303.0,10283,RELIANCE
2026-09-01 10:25:00+05:30,1301.0,1301.0,1302.800048828125,1300.5999755859375,1302.699951171875,16731,RELIANCE
2026-09-01 10:26:00+05:30,1302.5,1302.5,1302.9000244140625,1301.199951171875,1301.5999755859375,29602,RELIANCE
2026-09-01 10:27:00+05:30,1302.0,1302.0,1302.699951171875,1301.9000244140625,1302.4000244140625,8170,RELIANCE
2026-09-01 10:28:00+05:30,1302.0,1302.0,1302.4000244140625,1301.5999755859375,1302.0,19351,RELIANCE
2026-09-01 10:29:00+05:30,1302.0,1302.0,1302.0,1301.199951171875,1301.800048828125,11434,RELIANCE
2026-09-01 10:30:00+05:30,1301.9000244140625,1301.9000244140625,1302.300048828125,1301.5,1302.0,23120,RELIANCE
2026-09-01 10:31:00+05:30,1302.0999755859375,1302.0999755859375,1302.199951171875,1301.699951171875,1302.0,8695,RELIANCE
2026-09-01 10:32:00+05:30,1301.5,1301.5,1302.0999755859375,1301.5,1302.0999755859375,9251,RELIANCE
2026-09-01 10:33:00+05:30,1301.5,1301.5,1302.0,1301.5,1301.5,6938,RELIANCE
2026-09-01 10:34:00+05:30,1301.0,1301.0,1301.5999755859375,1301.0,1301.5,14832,RELIANCE
2026-09-01 10:35:00+05:30,1301.300048828125,1301.300048828125,1301.4000244140625,1300.699951171875,1300.800048828125,14182,RELIANCE
2026-09-01 10:36:00+05:30,1301.800048828125,1301.800048828125,1301.800048828125,1301.300048828125,1301.4000244140625,14408,RELIANCE
2026-09-01 10:37:00+05:30,1301.5999755859375,1301.5999755859375,1301.9000244140625,1301.5999755859375,1301.800048828125,10256,RELIANCE
